Right Answer	Predicted Answer	Norm Right Answer	Norm Predicted Answer	speed	currentSlope	ftpSecondsSavedPerKm	currentDraftPct	currentDrafteeCount	closestDrafteeFtpSecondsSavedPerKm	pctOfRaceComplete	metersLeftToClimb	metersLeftToClimbCurrentUphill	metersLeftToDescend	metersLeftToDescentCurrentDownhill	avgSlopeCurrentUphill	avgSlopeCurrentDownhill	last30SecPctFtp	last5MinPctFtp	gapToGroupAhead	closeRateGroupAhead	gapToGroupBehind	closeRateGroupBehind	biggestLeechInGroupFtpSecondsSavedPerKm	groupSize	ridersAheadOfGroup	raceTotalLength	pctOfRaceToFinish	negAvgSlopeCurrentDownhill	negAvgSlopeCurrentUphill	instantSlope	heightDeltaInCurrentHill	heightDeltaRemaining	terminalVelocityAtFtp	deltaToTerminalVelocity	victoryMargin	victoryOrLossMargin	distance-passed-250	distanceleft-passed-250	distance-passed-500	distanceleft-passed-500	distance-passed-1000	distanceleft-passed-1000	distance-passed-1500	distanceleft-passed-1500	distance-passed-2500	distanceleft-passed-2500	distance-passed-3500	distanceleft-passed-3500	distance-passed-4500	distanceleft-passed-4500	distance-passed-5000	distanceleft-passed-5000	distance-passed-7500	distanceleft-passed-7500	distance-passed-10000	distanceleft-passed-10000	distance-passed-15000	distanceleft-passed-15000	aiRatingForDistanceCovered	aiRatingForMapLength	aiRatingForDistanceLeft	rankInGroup
0.48755896	0.49587759	0.15211840	0.15471381	4.19428396	0.03949285	0.00058983	0.13098738	0.00000000	0.00000000	0.33067200	127.21411133	7.89462137	66.25868988	0.00000000	0.03949285	0.00000000	0.50034988	0.75695360	1.17896855	-3.25557566	7.16647959	-2.46038389	0.00043416	2.00000000	12.00000000	9995.00000000	0.66932803	0.00000000	-0.03949285	3.94928551	7.89462137	127.21411133	7.90625000	-3.71196580	0.00000000	-1.17896855	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.94430470	1.00000000	0.73445922	1.00000000	0.66101331	1.00000000	0.44067553	0.89199114	0.33050665	0.66899335	0.22033776	0.44599557	1.31261158	1.10469770	1.17601895	0.50000000
0.97832340	1.05831480	0.30523691	0.33019421	10.37321663	0.03148259	0.00292103	0.00000000	0.00000000	0.00000000	0.75580198	55.69140625	31.46684837	92.42103577	0.00000000	0.03148259	0.00000000	0.92198873	1.02090144	1.22992969	-0.69005656	7.10570717	-0.38600719	0.00000000	1.00000000	0.00000000	19990.00000000	0.24419804	0.00000000	-0.03148259	1.59191561	31.46684837	55.69140625	10.81250000	-0.43928346	7.10570717	7.10570717	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.97630376	1.00000000	0.65086919	1.00000000	0.48815188	1.00000000	0.32543460	1.03581321	0.99159348	1.23521459	0.00000000
1.32912719	1.46258593	0.41468769	0.45632681	10.67318058	0.02575308	0.00000000	0.00000000	0.00000000	0.00000000	0.31691986	72.35765076	23.16618347	93.11537170	0.00000000	0.02575308	0.00000000	1.56309116	1.21659374	0.00000000	0.00000000	9.04037952	1.16103518	0.00000000	1.00000000	0.00000000	9995.00000000	0.68308014	0.00000000	-0.02575308	2.78121066	23.16618347	72.35765076	9.25000000	1.42318034	9.04037952	9.04037952	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.90503258	1.00000000	0.70391423	1.00000000	0.63352281	1.00000000	0.42234853	0.91031814	0.31676140	0.68273860	0.21117426	0.45515907	1.32132912	1.10469770	1.17229772	0.00000000
0.94635206	1.00834346	0.29526186	0.31460315	6.71231699	0.05227893	0.00610927	0.00000000	0.00000000	0.00000000	0.26514935	207.19215393	10.45055771	235.45538330	0.00000000	0.05227893	0.00000000	0.93886250	0.96915770	0.00000000	-0.04230377	0.28643578	-0.01406931	0.00581425	6.00000000	0.00000000	19990.00000000	0.73485065	0.00000000	-0.05227893	5.22789288	10.45055771	207.19215393	6.64062500	0.07169186	0.28643578	0.28643578	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.70671147	1.00000000	0.53003359	1.00000000	0.35335574	0.97931093	1.21947157	0.99159348	1.04036081	0.50000000
2.18950105	1.98025978	0.68312430	0.61784106	9.61252880	0.01097660	0.00444030	0.78303760	0.00000000	0.00000000	0.01115518	98.43077850	9.87399673	161.34904480	0.00000000	0.01097660	0.00000000	0.77224195	0.51217616	0.00000000	1.49529302	0.00000000	1.42485368	0.00464113	21.00000000	0.00000000	9995.00000000	0.98884481	0.00000000	-0.01097660	1.35030353	9.87399673	98.43077850	11.12500000	-1.51247132	0.00000000	0.00000000	0.44598398	1.00000000	0.22299199	1.00000000	0.11149599	1.00000000	0.07433067	1.00000000	0.04459840	1.00000000	0.03185600	1.00000000	0.02477689	1.00000000	0.02229920	1.00000000	0.01486613	1.00000000	0.01114960	0.98835039	0.00743307	0.65890026	2.22590780	1.10469770	1.10663056	0.90476191
0.58507580	0.71278942	0.18254365	0.22239029	16.75320816	-0.02627275	0.00579653	0.00000000	0.00000000	0.00000000	0.11828814	158.24002075	0.00000000	149.96603394	31.51153755	0.00000000	0.02627275	1.01551867	0.81110615	0.00000000	1.31474626	10.58513832	2.03437734	0.00598886	4.00000000	0.00000000	14992.50000000	0.88171184	-0.02627275	0.00000000	-4.53850937	-31.51153755	158.24002075	18.81250000	-2.05929255	10.58513832	10.58513832	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.70937401	1.00000000	0.50669569	1.00000000	0.39409667	1.00000000	0.35468701	1.00000000	0.23645800	1.00000000	0.17734350	1.00000000	0.11822900	0.88127100	1.44633031	1.03705788	1.05760324	0.75000000
1.23409426	1.30549836	0.38503742	0.40731549	10.51043987	-0.00989896	0.00671039	0.00000000	0.00000000	0.00000000	0.07146114	151.41021729	0.00000000	165.04534912	4.45230246	0.00000000	0.00989896	1.01252401	0.69068938	0.00000000	0.13743147	1.85484183	0.79720503	0.00459122	2.00000000	1.00000000	14992.50000000	0.92853886	-0.00989896	0.00000000	-1.06505954	-4.45230246	151.41021729	14.40625000	-3.89580965	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.71425408	1.00000000	0.42855245	1.00000000	0.30610889	1.00000000	0.23808470	1.00000000	0.21427622	1.00000000	0.14285082	1.00000000	0.10713811	1.00000000	0.07142541	0.92807460	1.56449580	1.03705788	1.04910934	0.50000000
1.00869620	1.05686820	0.31471321	0.32974288	14.87497520	-0.01441567	0.00192492	0.00000000	0.00000000	0.00000000	0.62711704	36.14074326	0.00000000	71.08252716	30.25778198	0.00000000	0.01441567	1.09487736	1.15346467	0.00000000	0.00000000	3.75233889	1.71111739	0.00000000	1.00000000	0.00000000	14992.50000000	0.37288299	-0.01441567	0.00000000	-2.06478977	-30.25778198	36.14074326	15.71875000	-0.84377456	3.75233889	3.75233889	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.74539310	0.94020522	0.55904484	0.62680346	0.37269655	1.11527598	1.03705788	1.20938694	0.00000000
0.94155639	1.00105214	0.29376560	0.31232828	12.46303844	-0.03780199	0.00147915	0.00000000	0.00000000	0.00000000	0.21923882	179.83108521	0.00000000	294.57714844	45.33971024	0.00000000	0.03780199	1.00869620	0.95149499	5.85925579	0.69828409	1.51193798	0.25901052	0.00000000	1.00000000	6.00000000	19990.00000000	0.78076118	-0.03780199	0.00000000	0.69121432	-45.33971024	179.83108521	12.03125000	0.43178812	0.00000000	-5.85925579	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.97390753	1.00000000	0.87651682	1.00000000	0.58434451	1.00000000	0.43825841	1.00000000	0.29217225	1.00000000	1.25614321	0.99159348	1.03058219	0.00000000
0.90478933	0.89382476	0.28229427	0.27887332	14.06318378	-0.02949121	0.00064523	0.00000000	0.00000000	0.00000000	0.03779246	328.33535767	0.00000000	174.73204041	5.89529371	0.00000000	0.02949121	1.04602575	0.71226323	0.00000000	0.00000000	1.77066624	0.85940599	0.00000000	1.00000000	0.00000000	19990.00000000	0.96220756	-0.02949121	0.00000000	-2.94912148	-5.89529371	328.33535767	16.87500000	-2.81181645	1.77066624	1.77066624	1.00000000	1.00000000	1.00000000	1.00000000	0.75547135	1.00000000	0.50364757	1.00000000	0.30218852	1.00000000	0.21584895	1.00000000	0.16788252	1.00000000	0.15109426	1.00000000	0.10072951	1.00000000	0.07554713	1.00000000	0.05036476	1.00000000	1.65203035	0.99159348	0.99756432	0.00000000
0.87121940	1.00776350	0.27182046	0.31442222	6.92017078	-0.03968462	0.00348642	0.71951872	0.00000000	0.00000000	0.49685767	126.44964600	0.00000000	173.20445251	23.79886246	0.00000000	0.03968462	0.88298661	1.02751553	0.51091748	-0.15822180	5.28736115	-0.70604664	0.00284861	2.00000000	0.00000000	19990.00000000	0.50314236	-0.03968462	0.00000000	3.73027563	-23.79886246	126.44964600	8.15625000	-1.23607910	5.28736115	5.28736115	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99321848	1.00000000	0.66214567	0.67052102	1.10578358	0.99159348	1.10361981	0.50000000
0.98278821	0.81100780	0.30662993	0.25303444	5.48141146	0.02459884	0.00194531	0.00000000	0.00000000	0.00000000	0.47015560	55.52055740	4.91730785	85.02901459	0.00000000	0.02459884	0.00000000	0.94228500	1.03956950	5.94560909	-0.47112477	1.84879196	-0.62373096	0.00000000	1.00000000	2.00000000	9995.00000000	0.52984440	0.00000000	-0.02459884	6.05040598	4.91730785	55.52055740	5.96875000	-0.48733833	0.00000000	-5.94560909	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.93984103	1.00000000	0.62656069	0.70610595	0.46992052	0.52957946	0.31328034	0.35305297	1.24256289	1.10469770	1.21963453	0.00000000
1.32272947	1.26009524	0.41269159	0.39314973	11.90362358	0.00872051	0.00259298	0.00000000	0.00000000	0.00000000	0.05234919	95.82677460	4.35807419	163.56759644	0.00000000	0.00872051	0.00000000	1.53975391	0.95534891	0.00000000	0.00000000	4.05324364	1.00426197	0.00000000	1.00000000	0.00000000	9995.00000000	0.94765079	0.00000000	-0.00872051	0.91880703	4.35807419	95.82677460	11.71875000	0.18487337	4.05324364	4.05324364	1.00000000	1.00000000	1.00000000	1.00000000	0.52323014	1.00000000	0.34882009	1.00000000	0.20929205	1.00000000	0.14949432	1.00000000	0.11627337	1.00000000	0.10464603	1.00000000	0.06976402	1.00000000	0.05232301	0.94717699	0.03488201	0.63145131	1.74935114	1.10469770	1.11399281	0.00000000
1.00878787	1.04435003	0.31474182	0.32583719	17.67604446	-0.03864585	0.00867913	0.44966859	1.00000000	0.00733763	0.05675426	184.08703613	0.00000000	227.02894592	5.79397964	0.00000000	0.03864585	1.03320146	0.60715461	0.60864162	0.45917040	0.26438916	1.16783440	0.01386698	12.00000000	11.00000000	14992.50000000	0.94324571	-0.03864585	0.00000000	-4.75458956	-5.79397964	184.08703613	19.06250000	-1.38645613	0.00000000	-0.60864162	1.00000000	1.00000000	1.00000000	1.00000000	0.85088831	1.00000000	0.56725889	1.00000000	0.34035534	1.00000000	0.24311095	1.00000000	0.18908629	1.00000000	0.17017767	1.00000000	0.11345178	1.00000000	0.08508883	1.00000000	0.05672589	0.94277412	1.62169302	1.03705788	1.04654336	0.00000000
1.20083785	1.15250266	0.37466142	0.35958081	15.82880211	-0.01598523	0.00000000	0.00000000	0.00000000	0.00000000	0.78053272	27.51052666	0.00000000	30.39563179	11.18406677	0.00000000	0.01598523	1.15950012	1.14414465	0.00000000	0.00000000	29.70652771	4.61796379	0.00000000	1.00000000	0.00000000	9995.00000000	0.21946727	-0.01598523	0.00000000	-3.24260736	-11.18406677	27.51052666	17.21875000	-1.38994765	29.70652771	29.70652771	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.87743014	1.00000000	0.62673581	1.00000000	0.48746118	1.00000000	0.43871507	1.00000000	0.29247671	0.78014249	0.21935754	0.52009499	0.14623836	1.14818609	1.10469770	1.39919579	0.00000000
1.01238942	0.99822170	0.31586549	0.31144518	6.60075140	0.01129351	0.00347084	0.00000000	0.00000000	0.00000000	0.63227147	72.29599762	5.07953930	80.21372223	0.00000000	0.01129351	0.00000000	0.98623401	1.01944768	2.67596006	-0.59675950	1.56335938	-0.57745558	0.00000000	1.00000000	6.00000000	14992.50000000	0.36772853	0.00000000	-0.01129351	4.53251982	5.07953930	72.29599762	7.29687500	-0.69612342	0.00000000	-2.67596006	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.73508930	0.94793302	0.55131698	0.63195533	0.36754465	1.11385429	1.03705788	1.21201301	0.00000000
1.12710392	1.04910910	0.35165644	0.32732204	8.67893600	0.01288244	0.00212210	0.00000000	0.00000000	0.00000000	0.39205620	142.47375488	7.72560167	150.67335510	0.00000000	0.01288244	0.00000000	1.08360124	1.04659784	0.00000000	0.00000000	0.00000000	-0.14320618	0.00375559	2.00000000	0.00000000	19990.00000000	0.60794383	0.00000000	-0.01288244	3.17901826	7.72560167	142.47375488	8.78125000	-0.10231422	0.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.78372031	1.00000000	0.52248019	0.81018645	1.14736760	0.99159348	1.07155490	0.00000000
